ID	Title	Date	Language	Genre	averageRating	numVotes
22211229	San Saba	2008	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02n4kr"": ""Mystery""}"	5.9	51
22215272	Breaking In	1989-10-09	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}"	5.4	13817
22222683	The Treatment	2006-04-28	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"	5.8	1039
22225850	Pop Rocks	2004-09-10	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04rlf"": ""Music"", ""/m/05p553"": ""Comedy film""}"	6	478
22226172	Broken Lullaby	1932-01-19	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	5.5	238
22227380	The Black Marble	1980-03-07	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/05p553"": ""Comedy film""}"	6.2	501
22231747	The Lemon Sisters	1990	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0556j8"": ""Buddy film"", ""/m/01z4y"": ""Comedy""}"	5.2	700
22242521	The Miracle	1991	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama""}"	6.3	139
22248224	The High Command	1938-07-15	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01lrrt"": ""Melodrama"", ""/m/07s9rl0"": ""Drama""}"	6.4	97
22264734	Veerana	1988-05-06	"{""/m/03k50"": ""Hindi Language""}"	"{""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action"", ""/m/01chg"": ""Bollywood""}"	6.7	664
22270542	Banty Raids	1963-06-29	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}"	6.8	242
22271666	The Mexican Dream	2003-01-15	"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film""}"	6.9	357
22274150	The Chronicles of Narnia: The Voyage of the Dawn Treader	2010-12-02	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04p5fxn"": ""Christian film"", ""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}"	6.3	139315
22275512	The Last Gangster	1937-11-12	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}"	6.8	1291
22275671	Drums Across the River	1954-06	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action""}"	6.2	758
22276357	The Last Challenge	1967-12-22	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action""}"	6.1	910
22276971	Shades of Ray	2008	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy""}"	7	1330
22277632	Transmorphers: Fall of Man	2009	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/0219x_"": ""Indie""}"	2	1558
22278175	The Last of Mrs. Cheyney	1929-07-06	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}"	6.5	1127
22278706	Canadian Pacific	1950-08-04	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hfjk"": ""Western""}"	5.8	570
22280291	Comedian Harmonists	1997	"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}"	"{""/m/017fp"": ""Biography"", ""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/04rlf"": ""Music"", ""/m/02l7c8"": ""Romance Film""}"	8.3	48
22281533	Santo Luzbel	1997	"{""/m/05hjc"": ""Nahuatl languages"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/03q4nz"": ""World cinema""}"	7.4	36
22281602	The Slick Chick	1962-07-21	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}"	6.1	144
22284927	Bionicle: The Legend Reborn	2009-08-24	"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}"	5.2	1079
22287758	Walk the Proud Land	1956-09	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hfjk"": ""Western"", ""/m/03bxz7"": ""Biographical film""}"	6.7	760
22291276	More Than a Game	2009-10-02	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01z02hx"": ""Sports"", ""/m/02hmvc"": ""Short Film"", ""/m/0jtdp"": ""Documentary""}"	7.6	5085
22301502	Boo to You Too! Winnie the Pooh	1996-10-25	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}"	7.5	740
22304534	Desperation	2006-05-23	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03npn"": ""Horror"", ""/m/060__y"": ""Film adaptation""}"	5.3	10664
22318957	Jonah Hex	2010-06-17	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n7m"": ""Hybrid Western""}"	4.7	54868
22322537	Foolish	1999-04-09	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/05p553"": ""Comedy film"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0219x_"": ""Indie"", ""/m/0q00t"": ""Stand-up comedy""}"	5.1	7288
22325279	The Boys Are Back	2009	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hj3n84"": ""Inspirational Drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/060__y"": ""Film adaptation""}"	6.8	9845
22327149	Warrior	2011-09-09	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01z02hx"": ""Sports"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}"	8.2	11800
22330502	Inspiration	1931-01-31	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	6.4	433
22335538	Salto nel vuoto	1980-02-14	"{""/m/02bjrlw"": ""Italian Language""}"	"{""/m/07s9rl0"": ""Drama""}"	6.4	224
22336327	Mercy Streets	2000-10-31	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}"	5.4	508
22340794	Saint Sinner	2002-10-26	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03npn"": ""Horror"", ""/m/015w9s"": ""Television movie""}"	4.3	938
22342112	Petersen	1974-10-25	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama""}"	7	121
22342877	Cold Comfort Farm	1995	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/015w9s"": ""Television movie"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/02l7c8"": ""Romance Film""}"	7.2	6508
22348093	Nelly's Folly	1961-12-30	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/0hcr"": ""Animation""}"	6.8	256
22348404	The Cell 2	2009-06-16	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0fdjb"": ""Supernatural"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}"	2.8	2641
22352204	Crossworlds	1996	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}"	5.3	2629
22358819	Clash of the Titans	2010-03-26	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03k9fj"": ""Adventure"", ""/m/0jdm8"": ""Remake"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}"	6.1	84
22360971	Metello	1970-05	"{""/m/02bjrlw"": ""Italian Language""}"	"{""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama""}"	6.9	230
22361477	The Third Secret	1964-02	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/028v3"": ""Detective fiction"", ""/m/0vjs6"": ""Detective"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}"	6.5	755
22362799	A Broken Leghorn	1959-09-26	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}"	6.9	649
22365625	Fanfan la Tulipe	2003-05-14	"{""/m/064_8sq"": ""French Language""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}"	5.7	4952
22372060	Popi	1969-05-27	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/05p553"": ""Comedy film"", ""/m/06nbt"": ""Satire"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0hj3n0k"": ""Domestic Comedy""}"	6.7	730
22372814	Gopher Broke	1958-11-15	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/0hcr"": ""Animation""}"	6.5	1199
22374348	Séraphine	2008-10-01	"{""/m/064_8sq"": ""French Language"", ""/m/04h9h"": ""Latin Language"", ""/m/04306rv"": ""German Language""}"	"{""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/03q4nz"": ""World cinema""}"	7.4	5798
22375764	The Land That Time Forgot	2009	"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/060__y"": ""Film adaptation"", ""/m/01hmnh"": ""Fantasy"", ""/m/0219x_"": ""Indie"", ""/m/03k9fj"": ""Adventure""}"	3.2	1867
22379544	The Gazebo	1959-12-16	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0vgkd"": ""Black comedy"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}"	6.9	1590
22380440	Sorry, Thanks	2009	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/0219x_"": ""Indie"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	4.3	229
22391703	Great Moments in Aviation	1993	"{""/m/02h40lc"": ""English Language""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}"	6.4	232
22397441	Paper Heart	2009-08-07	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/0l4h_"": ""Mockumentary"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}"	6	8054
22399894	Agony	1985-11-15	"{""/m/06b_j"": ""Russian Language""}"	"{""/m/017fp"": ""Biography"", ""/m/03q4nz"": ""World cinema"", ""/m/0d2rhq"": ""Concert film"", ""/m/07s9rl0"": ""Drama"", ""/m/04rlf"": ""Music"", ""/m/03mqtr"": ""Political drama""}"	4	101
22399999	Catfish in Black Bean Sauce	2000-06-09	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0219x_"": ""Indie"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01j1n2"": ""Coming of age""}"	6.4	442
22404084	Dying to Live	2008	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0219x_"": ""Indie"", ""/m/0jtdp"": ""Documentary""}"	7.6	7
22410144	The Witches Hammer	2006	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03npn"": ""Horror""}"	3.5	319
22415383	Tully	2002-11-01	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}"	7	51432
22417540	The Courageous Heart of Irena Sendler	2009	"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language""}"	"{""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/015w9s"": ""Television movie""}"	7.2	3858
22422976	To Find a Man	1972-01-20	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}"	6.8	123
22427855	Adam	2009-01-20	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	5.8	81
22428085	Spirit of the Marathon	2008-01-24	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01z02hx"": ""Sports"", ""/m/0jtdp"": ""Documentary""}"	7.5	576
22439052	Shadow Dancing	1988-12-02	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/09blyk"": ""Psychological thriller""}"	5.9	57
22442724	The Visitors	1972-02-02	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}"	7.2	10276
22447758	The Crazies	2010-02-23	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/094ddt"": ""Doomsday film"", ""/m/0jdm8"": ""Remake"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/01drsx"": ""Disaster"", ""/m/02kdv5l"": ""Action"", ""/m/01585b"": ""Slasher""}"	6.5	110429
22454630	Waveriders	2009-04-03	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01z02hx"": ""Sports"", ""/m/0hj3n1x"": ""Extreme Sports"", ""/m/0jtdp"": ""Documentary""}"	7	153
22457596	American Pie Presents: The Book of Love	2009-12-01	"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/0gsy3b"": ""Sex comedy"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/02b5_l"": ""Teen""}"	4.8	43408
22465629	Far West	1973-05-31	"{""/m/064_8sq"": ""French Language""}"	"{""/m/05p553"": ""Comedy film""}"	5.6	278
22465691	Lovers and Lollipops	1956-04	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0clz1b"": ""Slice of life story"", ""/m/0424mc"": ""Experimental film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0bj8m2"": ""Children's"", ""/m/07s9rl0"": ""Drama"", ""/m/0k345"": ""Avant-garde""}"	7.1	248
22470177	100 Mile Rule	2002-11-07	"{""/m/02h40lc"": ""English Language""}"	"{""/m/05p553"": ""Comedy film""}"	5.6	706
22486844	Life During Wartime	2009-09	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy""}"	6.4	6809
22488519	Antarnaad	1991	"{""/m/03k50"": ""Hindi Language""}"	"{""/m/02n4lw"": ""Art film""}"	5.4	107
22489028	The Wizard of Gore	2007	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02vn3k"": ""Splatter film""}"	4.9	2611
22500985	My Family and Other Animals	2005-12-27	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama""}"	7.4	1607
22503227	Pendragon: Sword of His Father	2008-11-25	"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}"	"{""/m/04p5fxn"": ""Christian film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy""}"	3.9	305
22507490	Coco avant Chanel	2009-04-22	"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/03q4nz"": ""World cinema""}"	6.7	38381
22516313	The Aryan Couple	2004-12-10	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama""}"	6.3	1065
22518656	The Next Big Thing	2002-05-29	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}"	5.4	11
22521524	Ivanhoe	1913-09-22	"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}"	"{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}"	6.6	8
22523378	New Town Killers	2008	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0219x_"": ""Indie""}"	5.6	1698
22525391	Seminole	1953-03	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action""}"	6.2	980
22526086	Alpha and Omega	2010-09-16	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01zhp"": ""Computer Animation"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}"	5.2	13199
22526132	T.R. Baskin	1971-10-20	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01t_vv"": ""Comedy-drama""}"	6.2	248
22528658	La France	2007	"{""/m/064_8sq"": ""French Language""}"	"{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/082gq"": ""War film""}"	6.5	512
22535918	Tooth Fairy	2010-01-14	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}"	6.2	19
22536936	City Island	2009-08-20	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}"	7.4	30387
22538938	Little House on the Prairie	1974-03-30	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama""}"	7.2	562
22539578	Cross Connection	2009-08-15	"{""/m/01c7y"": ""Bengali Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"	4.7	16
22540979	The Extra Man	2010-07-30	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hn10"": ""LGBT"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy""}"	5.8	4741
22541211	Manmadhan	2004	"{""/m/07c9s"": ""Tamil Language""}"	"{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}"	7.1	1278
22542212	Hurt	2003-03-21	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}"	6.7	67
22542726	99	2009-05-15	"{""/m/03k50"": ""Hindi Language""}"	"{""/m/01chg"": ""Bollywood"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}"	7.3	2670
22544242	Robin Hood Makes Good	1939-02-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/0hcr"": ""Animation""}"	6.1	236
22549171	Promise Her Anything	1965-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/05p553"": ""Comedy film""}"	5.3	482
22550541	The Cookie Carnival	1935-05-25	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}"	7.1	622
22551381	Green Fields	1937-10-11	"{""/m/0880p"": ""Yiddish Language"", ""/m/02h40lc"": ""English Language"", ""/m/03hkp"": ""Hebrew Language""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"	6.5	84
22558014	Plague Town	2008-10-28	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}"	4.4	1654
22558707	Tormented	2009-05-22	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0vgkd"": ""Black comedy"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy"", ""/m/02b5_l"": ""Teen""}"	5.1	6046
22558849	Safe Harbour	2007-10-30	"{""/m/02h40lc"": ""English Language""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}"	6.5	720
22558992	Christmas Miracle in Caufield, U.S.A.	1977-12-26	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama""}"	6.1	131
22559651	Splendor in the Grass	1981-10-26	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama""}"	5.9	167
22561292	Black Bridge	2006-07-14	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama""}"	7.4	24
22561914	Holy Matrimony	1994-04-08	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/05p553"": ""Comedy film""}"	5.2	1269
22562616	Linewatch	2008-10-02	"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/03btsm8"": ""Action/Adventure""}"	5.5	2593
22568371	Dhaya	2002	"{""/m/07c9s"": ""Tamil Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}"	5.1	7
22568535	Invasion of the Blood Farmers	1972-08-23	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03npn"": ""Horror""}"	3.6	761
22569652	It's a Wonderful Afterlife	2010-04-21	"{""/m/03k50"": ""Hindi Language"", ""/m/0688f"": ""Punjabi language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n7f"": ""Horror Comedy""}"	5.4	1445
22574837	The Nickel Ride	1974-05	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3n01"": ""Crime Drama""}"	6.6	493
